,Date,Origin ID,Origin Name,Destination ID,Destination Name,Daily Mean Travel Time,Daily Range - Lower,Daily Range - Upper,AM Mean Travel Time,AM Range - Lower,AM Range - Upper,PM Mean Travel Time,PM Range - Lower Bound Travel Time,PM Range - Upper Bound Travel Time,Midday Mean Travel Time,Midday Range - Lower,Midday Range - Upper,Evening Mean Travel Time,Evening Range - Lower,Evening Range - Upper,Early Morning Mean Travel Time,Early Morning Range - Lower,Early Morning Range - Upper,weekday,pred_daily_mean,month
88,2019-04-16,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",654.0,485.0,882.0,628.0,493.0,800.0,747.0,583.0,957.0,716.0,572.0,896.0,515.0,402.0,660.0,899.0,563.0,1436.0,1,691.6133539660931,5
89,2019-04-29,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1085.0,896.0,1313.0,1008.7704112952729,780.7704112952729,1265.5408225905458,1168.0,986.0,1383.0,1188.0,959.0,1373.0,957.0,817.5,1157.5,661.0,510.0,848.1591467157764,0,1148.9219542172648,5
90,2019-06-19,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",773.0,591.0,1013.0,909.0,647.0,1277.0,885.0,678.0,1153.0,737.0,602.0,901.0,659.0,537.0,809.0,686.5,482.5,952.0,2,826.4392263622908,7
91,2019-05-29,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",640.0,464.0,882.0,547.0,456.0,655.0,786.0,551.0,1123.0,570.0,449.0,722.0,522.0,414.0,658.0,448.0,402.0,514.0,2,706.21098970722,6
92,2019-05-18,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1206.0,926.0,1569.0,1080.0,863.4407612031923,1384.4407612031923,1333.0,1109.0890116635974,1651.5445058317987,1200.5,1035.0,1399.5,1176.0,973.0,1422.0,702.0,546.1995089011664,926.0,5,1158.4883484524914,6
93,2019-04-05,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",675.0,507.0,899.0,637.0,506.0,802.0,781.0,562.0,1086.0,685.0,549.0,853.0,563.0,449.0,705.0,438.0,364.0,541.0,4,715.2306757209063,5
94,2019-04-19,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",562.0,386.0,820.0,519.0,407.0,661.0,806.0,584.0,1112.0,585.0,411.0,832.0,465.0,327.0,663.0,462.0,339.0,627.0,4,542.6884133351426,5
95,2019-05-17,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1237.0,983.0,1558.0,1235.0,1019.0,1528.0,1362.0,1129.0,1674.0,1310.0,1114.0,1527.0,1196.5,1008.0,1421.5,726.5,553.0,939.7136279926335,4,1286.5189453257553,6
96,2019-04-23,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",579.0,404.0,829.0,563.0,433.0,732.0,899.0,654.0,1237.0,566.0,416.0,770.0,477.0,360.0,633.0,401.0,315.0,510.0,1,519.0710915803293,5
97,2019-06-23,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1238.0,958.0,1599.0,1097.0,906.270718232045,1422.0,1252.0,1037.5,1539.0,1398.5,1191.5,1640.5,1262.0,934.0,1706.0,726.5,553.0,943.0,6,1199.323525281246,7
98,2019-05-14,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",733.0,566.0,950.0,840.0,648.0,1090.0,757.0,633.0,904.0,695.0,591.0,818.0,620.0,542.0,709.0,702.0,522.0,943.0,1,803.7270191932448,6
99,2019-04-04,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1047.0,891.0,1230.0,1022.5,866.5,1224.0,1357.0,1086.0,1619.0,1094.0,968.0,1237.0,956.0,828.0,1103.0,648.0,484.5,822.0,3,1200.991632266092,5
100,2019-06-13,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",646.0,466.0,895.0,596.0,468.0,760.0,750.0,508.0,1108.0,648.0,488.0,860.0,618.0,431.0,886.0,544.0,443.5,670.0,3,738.6367542623666,7
101,2019-05-27,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",755.0,550.0,1036.0,859.0,655.0,1186.0,705.0,556.0,894.0,841.0,578.0,1223.0,663.0,523.0,839.0,463.2338858195212,353.0,648.0,0,788.0503671780042,6
102,2019-04-21,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1151.0,938.0,1412.0,1047.0,828.0,1323.0,1252.0,1037.5,1539.0,1398.5,1191.5,1640.5,1149.5,861.0,1535.0,677.5,522.0,884.0,6,1188.6931510185589,5
103,2019-04-09,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",758.0,567.0,1014.0,867.0,595.0,1264.0,768.0,656.0,899.0,667.0,572.0,779.0,625.0,520.0,751.0,702.0,522.0,943.0,1,802.4691177758607,5
104,2019-05-03,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",549.0,382.0,788.0,662.0,453.0,967.0,582.0,407.0,834.0,508.0,381.0,677.0,529.0,349.0,800.0,433.0,309.0,608.0,4,532.1063020432462,6
105,2019-05-02,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",683.0,508.0,917.0,709.0,624.0,806.0,802.0,596.0,1080.0,660.0,526.0,830.0,516.0,395.0,674.0,544.0,443.5,670.0,3,729.2642814170636,6
106,2019-04-02,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",562.0,396.0,796.0,783.0,571.0,1075.0,543.0,394.0,747.0,539.0,385.0,756.0,498.0,380.0,653.0,390.0,313.0,498.5,1,507.2310788710487,5
107,2019-05-06,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",546.0,387.0,771.0,780.0,522.0,1166.0,556.0,406.0,762.0,527.0,398.0,698.0,403.0,294.0,553.0,377.0,311.0,467.0,0,492.81232827319224,6
108,2019-06-12,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",591.0,415.0,842.0,980.0,816.0,1176.0,672.0,509.0,886.0,517.0,395.0,675.0,489.0,347.0,690.0,359.5,297.5,428.5,2,531.2011874574787,7
109,2019-04-11,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",735.0,543.0,995.0,802.0,543.0,1184.0,921.0,728.0,1166.0,672.0,561.0,805.0,624.0,519.0,751.0,521.0,421.0,646.0,3,838.8621438094472,5
110,2019-06-11,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1157.0,954.0,1404.0,1110.0,912.5,1359.5,1325.5,1095.5,1590.0,1294.0,1082.0,1548.0,971.0,855.0,1103.0,681.0405156537754,532.0405156537754,884.0,1,1175.2289804951927,7
111,2019-05-10,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1306.0,1092.0,1562.0,1261.0,1087.0,1464.0,1336.0,1084.0,1645.0,1310.0,1114.0,1527.0,1196.5,1008.0,1421.5,740.0,576.0,977.0,4,1286.5189453257553,6
112,2019-05-27,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",452.0,339.0,603.0,463.0,347.0,616.0,479.0,387.0,594.0,476.0,337.0,673.0,412.0,345.0,492.0,389.0,290.0,522.0,0,504.6523409824728,6
113,2019-04-14,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1239.0,970.0,1604.5,1097.0,910.0,1425.6961325966854,1252.0,1037.5,1539.0,1398.5,1191.5,1640.5,1149.5,861.0,1535.0,726.5,554.0,943.0,6,1188.6931510185589,5
114,2019-06-29,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",432.0,326.0,574.0,439.0,308.0,625.0,486.0,345.0,685.0,425.0,344.0,524.0,456.0,337.0,619.0,454.0,308.0,671.0,5,510.493293936338,7
115,2019-06-12,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",607.0,441.0,836.0,550.0,427.0,708.0,850.0,674.0,1071.0,635.0,479.0,841.0,550.0,395.0,766.0,463.0,358.0,598.0,2,543.0412001667594,7
116,2019-04-12,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",807.0,592.0,1101.0,750.0,607.0,925.0,1013.0,723.0,1420.0,786.0,565.0,1094.0,688.0,557.0,849.0,543.0,435.0,677.0,4,826.0864395306743,5
117,2019-04-12,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",570.0,416.0,781.0,559.0,436.0,717.0,739.0,579.0,944.0,580.0,429.0,783.0,552.0,410.0,743.0,434.0,330.0,570.0,4,542.6884133351426,5
118,2019-06-08,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",703.0,516.0,957.0,756.0,636.0,899.0,740.0,591.0,926.0,713.0,530.0,958.0,649.0,449.0,939.0,444.0,321.0,608.9099140577041,5,694.8755690313825,7
119,2019-05-16,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1148.0,875.0,1505.0,1022.5,866.5,1224.0,1304.0,985.0,1725.0,1311.0,1045.0,1644.0,871.0,783.0,969.0,677.5,522.0,884.0,3,1202.2495336834759,6
120,2019-05-03,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",654.0,508.0,840.0,668.0,593.0,753.0,608.0,482.0,768.0,717.0,568.0,905.0,643.0,504.0,821.0,438.0,364.0,541.0,4,716.4885771382906,6
121,2019-04-29,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",789.0,547.0,1140.0,1018.0,691.0,1500.0,780.0,600.0,1013.0,779.0,710.0,854.0,492.0,429.0,564.0,485.0,365.0,670.5923879680786,0,786.7924657606203,5
122,2019-05-18,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",765.0,600.0,975.0,477.0,425.0,536.0,824.0,625.0,1085.0,739.0,606.0,901.0,745.0,580.0,955.0,519.0,276.0,978.0,5,796.3588599958471,6
123,2019-05-19,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",660.0,495.0,879.0,621.0,409.0,941.0,642.0,518.0,796.0,697.0,545.0,891.0,563.0,415.0,765.0,421.3683241252302,308.0,557.0,6,619.920684248478,6
124,2019-05-08,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",654.0,467.0,917.0,623.5,509.5,748.5,694.0,540.0,892.0,765.0,575.0,1018.0,565.0,386.0,828.0,435.0,402.0,471.0,2,706.21098970722,6
125,2019-05-05,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",472.0,354.0,630.0,403.0,340.0,477.0,589.0,404.0,857.0,456.0,354.0,586.0,494.0,372.0,656.0,413.0,325.0,524.0,6,447.37842186271416,6
126,2019-06-03,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",642.0,485.0,849.0,651.0,502.0,844.0,731.0,563.0,950.0,618.0,489.0,783.0,504.0,412.0,616.0,507.0,365.0,703.0,0,686.5670762135396,7
127,2019-06-23,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",740.0,563.0,971.0,661.5,525.0,834.5,832.0,658.0,1053.0,779.0,652.0,931.0,684.0,509.0,919.0,454.0,343.0,640.4973910374464,6,740.1489209035486,7
128,2019-05-14,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1083.0,860.0,1364.0,1214.0,946.0,1556.0,1300.0,1169.0,1446.0,1289.0,1013.0,1472.0,1190.0,958.0,1478.0,661.0,510.0,846.0,1,1262.9016235709419,6
129,2019-04-08,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",671.0,463.0,972.0,569.0,499.0,649.0,836.0,526.0,1328.0,665.0,534.0,828.0,541.0,395.0,741.0,507.0,365.0,703.0,0,675.9367019508525,5
130,2019-04-16,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",539.0,392.0,740.0,534.0,417.0,683.0,759.0,546.0,1055.0,560.0,416.0,754.0,460.0,344.0,614.0,463.0,365.0,586.0,1,519.0710915803293,5
131,2019-04-27,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",504.0,362.0,700.0,446.0,327.0,609.0,534.0,401.0,712.0,540.0,390.0,748.0,416.0,304.0,569.0,454.0,308.0,671.0,5,499.862919673651,5
132,2019-06-29,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",643.0,491.0,843.0,556.0,479.0,646.0,660.0,515.0,846.0,683.0,521.0,897.0,539.0,448.0,649.0,410.0,299.0,547.0,5,694.8755690313825,7
133,2019-05-28,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",907.0,585.0,1407.0,955.0,710.0,1286.0,1136.0,730.0,1767.0,560.0,485.0,647.0,545.0,436.0,683.0,702.0,522.0,943.0,1,803.7270191932448,6
134,2019-06-27,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1294.0,1068.0,1567.0,1321.0,1073.0,1626.0,1537.5,1256.5,1897.5,1254.0,1037.5,1506.0,1263.0,937.0,1702.0,739.5,574.0,977.0,3,1308.6671224498316,7
135,2019-05-23,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",595.0,409.0,864.0,791.0,550.0,1136.0,682.0,487.0,955.0,565.0,417.0,766.0,502.0,352.0,715.0,363.0,299.0,424.0,3,544.8820063220192,6
136,2019-04-04,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",588.0,421.0,822.0,599.0,480.0,748.0,703.0,533.0,926.0,658.0,487.0,889.0,474.0,340.0,661.0,437.0,332.0,575.0,3,555.4641176139157,5
137,2019-04-22,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",648.0,530.0,793.0,614.0,559.0,674.0,763.0,631.0,922.0,672.0,571.0,791.0,588.0,480.0,720.0,412.0,304.0,551.0,0,786.7924657606203,5
138,2019-06-25,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1217.0,1024.0,1447.0,1202.0,1091.0,1324.0,1300.0,1169.0,1446.0,1289.0,1013.0,1472.0,1190.0,958.0,1478.0,704.0,550.4247237569062,927.0,1,1272.274096416245,7
139,2019-05-02,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1216.0,1062.0,1392.0,1421.0,1172.0,1678.0,1537.5,1256.5,1897.5,1180.0,1013.0,1375.0,1263.0,937.0,1702.0,704.0,549.5,927.0,3,1299.2946496045286,6
140,2019-05-12,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",646.0,489.0,852.0,579.0,427.0,755.0,750.0,559.0,1007.0,666.0,519.0,854.0,575.5,437.0,721.5,412.0,302.0,548.712860650706,6,619.920684248478,6
141,2019-06-26,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",687.0,495.0,953.0,495.0,420.0,583.0,857.0,577.0,1274.0,663.0,501.0,878.0,643.0,510.0,811.0,448.0,402.0,514.0,2,715.5834625525232,7
142,2019-05-30,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",819.0,589.0,1140.0,970.0,690.0,1365.0,904.0,677.0,1207.0,670.0,551.0,814.0,620.0,508.0,757.0,595.5,442.5,802.0,3,840.1200452268312,6
143,2019-06-09,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",470.0,346.0,639.0,380.5,296.5,476.0,464.0,345.0,624.0,496.0,373.0,659.0,375.0,286.0,478.0,342.0,231.0,428.5,6,444.9108819987367,7
144,2019-05-23,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",607.0,429.0,861.0,597.0,455.0,784.0,802.0,583.0,1103.0,652.0,482.0,882.0,546.0,387.0,768.0,431.0,324.0,573.0,3,556.7220190312999,6
145,2019-06-14,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1163.0,921.0,1469.0,1205.5,1041.5,1422.0,1547.0,1174.0,2039.0,1177.0,1061.0,1306.0,944.0,849.0,1050.0,686.5,537.0,904.9436771025178,4,1198.846302250006,7
146,2019-05-14,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",603.0,473.0,769.0,592.0,467.0,749.0,634.0,482.0,833.0,630.0,528.0,751.0,564.0,435.0,731.0,899.0,563.0,1436.0,1,692.8712553834772,6
147,2019-04-19,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1229.0,1006.0,1502.0,1205.5,1041.5,1422.0,1278.0,1058.0,1544.0,1369.0,1190.0,1575.0,1017.0,866.0,1194.0,718.0,552.0,931.0,4,1188.215927987319,5
148,2019-06-26,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1208.0,972.0,1500.0,1080.0,942.0,1241.5,1449.0,1217.0,1724.0,1268.0,1147.0,1401.0,963.0,833.0,1114.0,704.0,546.5,926.0,2,1188.5687148189356,7
149,2019-04-11,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1149.0,960.0,1374.0,1022.5,866.5,1224.0,1362.0,1146.0,1619.0,1145.0,1080.0,1214.0,946.0,883.0,1014.0,677.5,522.0,884.0,3,1200.991632266092,5
150,2019-06-24,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",605.0,458.0,801.0,545.0,425.0,698.0,635.0,474.0,851.0,641.0,500.0,820.0,557.0,417.0,742.0,507.0,365.0,703.0,0,686.5670762135396,7
151,2019-05-16,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",560.0,402.0,781.0,709.0,538.0,933.0,609.0,441.0,843.0,549.0,408.0,740.0,483.0,344.0,678.0,385.0,301.0,493.0,3,544.8820063220192,6
152,2019-04-23,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1204.0,1023.0,1417.0,1206.0,1050.0,1386.0,1300.0,1169.0,1446.0,1289.0,1013.0,1472.0,1190.0,958.0,1478.0,702.0,545.0,924.0,1,1261.643722153558,5
153,2019-04-04,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1223.0,1064.0,1405.0,1266.0,1092.0,1468.0,1537.5,1256.5,1897.5,1247.0,1125.0,1383.0,1263.0,937.0,1702.0,714.1375076734193,552.0,931.0,3,1298.0367481871444,5
154,2019-06-06,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1119.0,894.0,1401.0,1035.0,880.0,1218.0,1338.0,1147.0,1561.0,1217.0,992.0,1492.0,975.0,809.0,1175.0,672.0,518.0,858.475751995089,3,1211.622006528779,7
155,2019-05-25,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",704.0,528.0,940.0,566.0,436.0,735.0,803.0,634.0,1019.0,729.0,565.0,941.0,615.0,453.0,836.0,445.0,322.0,610.8732351135668,5,685.5030961860792,6
156,2019-06-30,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",706.0,488.0,1020.0,579.0,427.0,755.0,749.0,522.0,1072.0,670.0,528.0,875.0,681.0,467.0,993.0,446.0,323.0,613.0,6,629.293157093781,7
157,2019-06-16,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",607.0,474.0,778.0,579.0,427.0,755.0,651.0,542.0,781.0,631.0,497.0,802.0,528.0,410.0,681.0,395.9604051565378,284.0,526.0,6,629.293157093781,7
158,2019-04-03,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1201.0,962.0,1498.0,1080.0,942.0,1241.5,1251.0,1028.0,1522.0,1334.0,1083.0,1643.0,1011.0,841.0,1202.0,702.0,545.0,924.0,2,1177.9383405562485,5
159,2019-04-20,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1231.0,964.0,1572.0,1093.4272559852666,898.0,1422.0,1385.0,1147.0,1673.0,1357.0,1075.0,1771.0,1231.5,987.5,1460.5,724.0,552.0,931.0,5,1254.2755629561602,5
160,2019-05-29,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",553.0,388.0,789.0,532.0,404.0,700.0,788.0,514.0,1209.0,486.0,390.0,605.0,409.0,324.0,516.0,458.0,323.0,649.0,2,521.8287146121756,6
161,2019-04-24,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",594.0,412.0,858.0,599.0,452.0,795.0,902.0,721.0,1128.0,584.0,449.0,759.0,454.0,323.0,638.0,522.0,348.0,782.0,2,532.4108259040722,5
162,2019-06-22,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",475.0,341.0,660.0,373.0,347.0,400.0,444.0,343.0,575.0,555.0,393.0,784.0,365.0,283.0,469.0,454.0,308.0,671.0,5,510.493293936338,7
163,2019-06-24,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",740.0,536.0,1022.0,985.0,706.0,1373.0,795.0,638.0,990.0,722.0,515.0,1011.0,568.0,492.0,655.0,454.0,343.0,640.4973910374464,0,797.4228400233072,7
164,2019-05-23,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1079.0,876.0,1329.0,1022.5,866.5,1224.0,1274.0,1027.0,1580.0,1056.0,852.0,1308.0,1084.0,934.0,1259.0,661.0,510.0,841.0,3,1202.2495336834759,6
165,2019-05-31,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",619.0,467.0,820.0,523.0,413.0,664.0,674.0,499.0,910.0,656.0,533.0,807.0,549.0,402.0,748.0,438.0,364.0,541.0,4,716.4885771382906,6
166,2019-05-24,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",706.0,543.0,918.0,598.0,523.0,684.0,780.0,640.0,949.0,803.0,605.0,1065.0,577.0,482.0,690.0,543.0,435.0,677.0,4,827.3443409480582,6
167,2019-06-26,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",624.0,434.0,899.0,557.0,439.0,706.0,924.0,653.0,1308.0,710.0,518.0,974.0,514.0,374.0,705.0,431.0,361.0,516.0,2,543.0412001667594,7
168,2019-04-08,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",777.0,572.0,1055.0,855.0,619.0,1183.0,837.0,675.0,1037.0,742.0,573.0,961.0,615.0,446.0,848.0,480.31767955801104,364.0,667.6588397790056,0,786.7924657606203,5
169,2019-04-09,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",584.0,420.0,812.0,585.0,368.0,929.0,743.0,572.0,966.0,567.0,437.0,735.0,547.0,418.0,717.0,506.0,385.0,665.0,1,519.0710915803293,5
170,2019-04-13,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",667.0,508.0,876.0,567.0,460.0,709.0,703.0,531.0,930.0,704.0,537.0,924.0,563.0,467.0,679.0,426.0,308.0,558.0,5,684.2451947686956,5
171,2019-04-16,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",481.0,373.0,620.0,568.0,496.0,649.0,506.0,386.0,664.0,473.0,376.0,595.0,377.0,304.0,469.0,390.0,313.0,498.5,1,507.2310788710487,5
172,2019-05-17,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",502.0,371.0,679.0,603.0,467.0,777.0,566.0,417.0,768.0,482.0,376.0,617.0,409.0,317.0,528.0,329.0,263.0,411.0,4,532.1063020432462,6
173,2019-06-02,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",400.0,308.0,521.0,406.0,316.0,522.0,406.0,290.0,570.0,404.0,314.0,521.0,385.0,316.0,469.0,303.0,214.5036832412523,396.5036832412523,6,444.9108819987367,7
